ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID125680066,42 Shiers St,4,h,1950000.0,30/07/2016,2.0,3.0,589.0,99.0,-37.7719,145.0309
ID999434871,3 Penn Ct,3,h,605000.0,17/09/2016,1.0,2.0,531.0,54.0,-37.7022,144.9669
ID430083978,7 Grace St,4,h,2365000.0,29/04/2017,2.0,2.0,636.0,99.0,-37.8127,145.107
ID245642874,143 Cornwall Rd,3,h,460000.0,7/11/2016,1.0,1.0,306.0,10.0,-37.7807,144.842
ID816967822,5 Henry Rd,4,h,2020000.0,17/06/2017,2.0,2.0,1183.0,59.0,-37.87104,145.23807
ID523219028,45 Lynnwood Pde,5,h,1710000.0,11/03/2017,2.0,2.0,666.0,39.0,-37.7692,145.1253
ID466680913,78 Justin Av,2,h,805000.0,19/08/2017,1.0,4.0,712.0,49.0,-37.69994000000001,144.93489
ID480150916,86 Raglan St,3,h,1100000.0,22/08/2016,1.0,0.0,103.0,13.0,-37.8342,144.9456
ID927166060,10 Bennett St,4,h,1830000.0,19/11/2016,2.0,2.0,606.0,49.0,-37.7743,145.0316
ID379060203,9/11 Smith St,2,u,535000.0,1/07/2017,1.0,1.0,0.0,8.0,-37.79122,144.93175
ID946749203,30 Okeefe St,3,h,888500.0,27/11/2016,1.0,2.0,497.0,14.0,-37.7441,145.0154
ID380908738,122 McIntosh Rd,3,h,590000.0,23/04/2016,1.0,2.0,561.0,11.0,-37.8444,144.8491
ID704205074,4/30 Weir St,2,u,605000.0,4/06/2016,1.0,1.0,0.0,18.0,-37.8152,145.0843
ID800745056,16 Matilda Rd,4,h,947500.0,3/12/2016,2.0,2.0,609.0,59.0,-37.9416,145.058
ID944711583,2/94 Oriel Rd,3,t,550000.0,27/11/2016,1.0,1.0,139.0,49.0,-37.757,145.0382
ID798078346,14 Birk Ct,3,h,525000.0,27/06/2016,2.0,1.0,223.0,19.0,-37.704,144.8984
ID449818644,12 Nisbett St,3,h,546000.0,13/08/2016,1.0,2.0,592.0,59.0,-37.728,145.0352
ID911377569,178 Henry St,3,h,760000.0,3/06/2017,1.0,3.0,570.0,49.0,-37.70817,145.10028
ID150302292,8 Markhill Pl,4,h,1218000.0,27/05/2017,2.0,2.0,900.0,25.0,-37.87695,145.2547
ID614834549,4 Woolstone Cl,4,h,560000.0,24/09/2016,2.0,2.0,612.0,39.0,-37.7378,144.8264
ID858854844,2 Tregarron Av,4,h,2550000.0,12/08/2017,2.0,3.0,776.0,42.0,-37.80869000000001,145.06026
ID817980679,1/16 Osborne Av,2,t,965000.0,9/09/2017,2.0,1.0,704.0,39.0,-37.85698,145.04686
ID974106840,2/635 Malvern Rd,2,u,876000.0,4/03/2017,1.0,1.0,649.0,84.0,-37.8486,145.00799999999995
ID368235133,33 Clunes St,2,h,705500.0,30/07/2016,1.0,1.0,770.0,69.0,-37.7159,145.0389
ID159561321,17 Barclay Dr,3,h,877000.0,24/06/2017,1.0,2.0,533.0,54.0,-37.96257,145.08252
ID786420885,2/7 Gordon St,2,u,855000.0,12/11/2016,2.0,3.0,226.0,14.0,-37.9274,145.031
ID180332772,10 Cliff St,1,h,772000.0,28/08/2016,1.0,1.0,147.0,129.0,-37.7643,144.9584
ID684698931,34 Glenroy Rd,3,h,805000.0,8/07/2017,1.0,2.0,676.0,69.0,-37.70691,144.93498
ID846109587,48A Jupiter St,4,t,1410000.0,19/11/2016,2.0,3.0,342.0,14.0,-37.8957,145.0196
ID917664829,8 Meakin St,3,h,705000.0,27/05/2017,1.0,1.0,538.0,59.0,-37.70178,145.0851
ID688200908,4/2 Alfred St,2,u,830000.0,7/05/2016,1.0,1.0,727.0,19.0,-37.8503,144.9855
ID805739452,2b Rollo St,2,t,591000.0,7/11/2016,1.0,1.0,0.0,11.0,-37.721,144.9527
ID562891070,17 Goodman St,2,h,916000.0,24/09/2016,1.0,0.0,1328.0,129.0,-37.773,144.9568
ID155285586,34 Parker St,3,h,1210000.0,18/03/2017,1.0,1.0,794.0,59.0,-37.7569,145.1179
ID606333263,114 Beavers Rd,3,h,1000000.0,24/06/2017,1.0,1.0,188.0,39.0,-37.76592,144.99265
ID572649795,23 Byron St,3,h,1520000.0,20/05/2017,2.0,1.0,362.0,119.0,-37.8772,144.9904
ID211780585,17 Roberts St,2,h,1220000.0,29/07/2017,1.0,1.0,459.0,11.0,-37.76695,144.98203999999996
ID719440270,37 Godfrey St,4,h,2700000.0,4/06/2016,3.0,2.0,628.0,19.0,-37.9155,145.0401
ID938211229,15 Grey St,4,h,2115000.0,19/08/2017,2.0,2.0,766.0,64.0,-37.80455,145.06478
ID494223877,31 Third St,5,h,2520000.0,3/06/2017,3.0,2.0,947.0,49.0,-37.97956,145.02303
ID414991967,19 Balcombe St,3,h,555000.0,4/06/2016,1.0,1.0,565.0,79.0,-37.7781,144.8451
ID269089821,156 Maidstone St,3,h,660000.0,7/05/2016,1.0,1.0,602.0,64.0,-37.8616,144.8116
ID968288384,2/15 Liverpool St,3,t,805000.0,14/05/2016,2.0,1.0,268.0,19.0,-37.9196,145.0691
ID438702177,700 Rathdowne St,4,h,2175000.0,7/05/2016,1.0,0.0,418.0,99.0,-37.7808,144.9736
ID630572741,46 Barkly St,4,h,1500000.0,26/08/2017,3.0,2.0,557.0,99.0,-38.003409999999995,145.08773
ID316821902,20 Rowell St,5,h,1101500.0,3/09/2016,2.0,1.0,629.0,59.0,-37.7395,145.0773
ID432318621,21 Pacific Dr,3,h,710000.0,10/12/2016,1.0,1.0,594.0,49.0,-37.7385,145.0409
ID983634405,15a Dickens St,3,u,1096000.0,28/08/2016,2.0,2.0,292.0,79.0,-37.9273,145.0324
ID397978203,10/24 Eldridge St,2,u,316000.0,27/06/2016,1.0,1.0,0.0,59.0,-37.789,144.8932
ID707487740,206 Nott St,2,h,1130000.0,22/05/2016,1.0,1.0,159.0,7.0,-37.8356,144.9436
ID608638344,14 Illoura St,3,h,601000.0,27/06/2016,1.0,1.0,653.0,19.0,-37.7163,145.08700000000005
ID517214528,42 Hutchinson St,2,u,710000.0,8/04/2017,1.0,3.0,225.0,93.0,-37.9243,145.0497
ID719536654,87 Hope St,3,t,955000.0,11/02/2017,2.0,2.0,327.0,12.0,-37.7636,144.9559
ID281727321,1/1 Perry St,4,t,1105000.0,30/07/2016,2.0,2.0,220.0,4.0,-37.9387,145.0398
ID767470102,164 Maidstone St,3,h,635000.0,14/05/2016,1.0,4.0,625.0,59.0,-37.8611,144.8114
ID149222863,62 Powell Dr,3,h,557000.0,15/07/2017,1.0,2.0,577.0,44.0,-37.88505,144.69423
ID398030084,4/33 Ballarat Rd,3,t,585000.0,3/09/2016,1.0,1.0,259.0,49.0,-37.7955,144.9063
ID278906131,5 Livingston St,3,h,570000.0,27/05/2017,1.0,3.0,531.0,69.0,-37.7572,144.76093
ID208488199,3/926 Toorak Rd,2,u,717000.0,4/06/2016,1.0,1.0,136.0,59.0,-37.8469,145.0589
ID179483936,9 Appleby Ct,3,h,717500.0,26/08/2017,1.0,1.0,554.0,34.0,-37.78514000000001,144.84561000000005
ID697335900,3/136 Derby St,2,t,585500.0,19/08/2017,1.0,1.0,100.0,7.0,-37.7249,144.9474
ID442329927,33 Rainsford Tce,3,h,445000.0,20/05/2017,1.0,2.0,534.0,6.0,-37.6741,144.9698
ID501485471,2/12 Blenheim St,2,u,495000.0,8/10/2016,1.0,1.0,96.0,59.0,-37.9102,145.0709
ID669483867,780 Brunswick St,3,h,1371000.0,10/09/2016,1.0,1.0,197.0,119.0,-37.7835,144.9816
ID939865715,87 Silver St,3,h,842000.0,3/06/2017,1.0,1.0,960.0,49.0,-37.709,145.14131
ID194645406,14/12 Fitzroy St,1,u,350000.0,1/07/2017,1.0,1.0,0.0,14.0,-37.8614,144.97406999999995
ID351984725,7 Flowerdale Rd,3,h,2100000.0,7/05/2016,2.0,2.0,904.0,79.0,-37.856,145.0705
ID755396636,8/54 Narong Rd,1,u,305000.0,8/04/2017,1.0,1.0,750.0,54.0,-37.8678,145.0197
ID172655185,54 Alamein Rd,2,h,580000.0,15/07/2017,1.0,2.0,498.0,64.0,-37.737590000000004,145.04236
ID526648845,3/77 River St,3,u,791500.0,24/09/2016,2.0,2.0,0.0,14.0,-37.8189,145.0131
ID565352449,16 Foster Rd,4,h,1060000.0,26/08/2017,2.0,2.0,842.0,39.0,-37.70562,145.16611
ID988186493,266 Warrigal Rd,4,h,1050000.0,24/06/2017,2.0,2.0,624.0,59.0,-37.91489,145.08441000000005
ID903026368,14/410 Waverley Rd,3,t,922000.0,10/09/2016,2.0,2.0,0.0,19.0,-37.8782,145.0649
ID308791175,3/595 Burke Rd,2,t,775000.0,27/11/2016,2.0,1.0,103.0,59.0,-37.8406,145.0545
ID784856441,15 Davey St,3,h,948000.0,12/11/2016,1.0,2.0,384.0,69.0,-37.8167,145.1373
ID318689684,140 Woodland St,3,h,1650000.0,24/06/2017,3.0,2.0,698.0,49.0,-37.742459999999994,144.92074
ID463003845,5/254 Booran Rd,4,t,1197000.0,27/06/2016,2.0,2.0,144.0,13.0,-37.9021,145.0357
ID776221397,217 Huntingdale Rd,4,h,1126000.0,8/04/2017,1.0,1.0,656.0,69.0,-37.8696,145.1111
ID166906196,22/49 Walsh St,1,u,567500.0,19/11/2016,1.0,1.0,0.0,49.0,-37.8368,144.9848
ID355961793,34 Quinn St,3,h,1125000.0,30/07/2016,1.0,2.0,0.0,69.0,-37.7502,145.0718
ID299436933,1/77 Wattletree Rd,2,u,660000.0,4/03/2017,1.0,1.0,0.0,24.0,-37.8619,145.0257
ID399188886,2 Tennyson St,4,h,2001000.0,15/10/2016,2.0,2.0,526.0,109.0,-37.8771,145.0505
ID619799970,60 Cramer St,3,h,910000.0,14/05/2016,1.0,1.0,486.0,64.0,-37.7395,144.9966
ID364084376,3/48 Deakin St,3,u,700000.0,22/04/2017,1.0,1.0,227.0,14.0,-37.7496,144.892
ID963777561,17 Diorite Ct,1,h,860000.0,26/08/2017,1.0,2.0,472.0,39.0,-37.74061,144.87462
ID856858217,76 Byron St,3,h,1238000.0,11/02/2017,2.0,1.0,116.0,23.0,-37.8789,144.9836
ID703643651,31 Primula St,5,h,1555000.0,23/09/2017,2.0,2.0,602.0,39.0,-37.80425,145.14477
ID753496327,16 Bailey Av,4,h,4060000.0,26/08/2017,2.0,1.0,574.0,109.0,-37.86325,145.02421999999999
ID156754609,165 Morris St,3,h,591500.0,30/07/2016,1.0,2.0,427.0,79.0,-37.7925,144.8282
ID457546217,38/99 Oxford St,3,u,1470000.0,16/04/2016,2.0,2.0,0.0,139.0,-37.8037,144.9846
ID219509646,70 Derinya Dr,4,h,1350000.0,23/09/2017,2.0,2.0,2716.0,59.0,-38.17488,145.1234
ID582231807,18 Kingston St,4,h,2400000.0,12/11/2016,2.0,2.0,663.0,119.0,-37.9323,145.0137
ID216751413,37/12 Copelen St,2,t,1050000.0,17/06/2017,1.0,1.0,0.0,19.0,-37.83543,144.99907
ID768153632,16b Regent St,3,t,1511000.0,24/09/2016,2.0,2.0,496.0,7.0,-37.9237,145.0075
ID493128057,97 Park St,2,t,817000.0,23/09/2017,2.0,1.0,336.0,129.0,-37.83401,144.96653999999995
ID413600736,25 Hesleden St,5,h,2050000.0,12/08/2017,3.0,3.0,663.0,89.0,-37.74351,144.92174
ID704090221,5/15 Bulla Rd,2,u,415500.0,22/04/2017,1.0,1.0,82.0,49.0,-37.743,144.9084
ID907471837,71 Hamilton Rd,5,h,1355000.0,23/09/2017,3.0,5.0,44500.0,74.0,-37.453920000000004,144.58864
ID266487565,18 Claude St,2,h,1035000.0,4/03/2017,1.0,0.0,140.0,99.0,-37.7709,144.9964
ID710822897,5D MacKie Rd,3,t,950000.0,17/06/2017,2.0,2.0,163.0,61.0,-37.9217,145.0733
ID136980463,2 Hazel Gr,2,h,915000.0,3/12/2016,1.0,3.0,629.0,44.0,-37.7312,144.9399
ID729976766,382 Wellington St,2,h,855000.0,12/11/2016,1.0,0.0,130.0,129.0,-37.7953,144.9882
ID751705232,94 Wattle Av,4,h,603500.0,16/09/2017,2.0,4.0,650.0,25.0,-37.90336,144.67918
ID835186695,10 Rhonda St,4,h,1340000.0,19/08/2017,2.0,2.0,800.0,49.0,-37.88859,145.13335
ID934770781,59 Tambet St,4,t,1160000.0,6/08/2016,2.0,2.0,321.0,13.0,-37.914,145.0714
ID281884941,27 Kensley Cct,4,h,492000.0,24/06/2017,2.0,2.0,479.0,10.0,-37.57005,144.91908999999995
ID489734380,6 West St,3,u,806000.0,17/06/2017,1.0,2.0,319.0,49.0,-37.82275,145.1764
ID710792352,49 Christowel St,5,h,2600000.0,3/12/2016,4.0,1.0,708.0,79.0,-37.8386,145.067
ID759144911,31 Hardwick St,3,h,885000.0,18/06/2016,1.0,2.0,255.0,99.0,-37.7493,144.9701
ID628263946,20 Mingana Rd,4,h,1060000.0,16/09/2017,2.0,3.0,729.0,49.0,-37.857279999999996,145.24839
ID136234788,6/15 Shakespeare Gr,2,u,805000.0,3/06/2017,1.0,1.0,0.0,54.0,-37.82258,145.0193
ID844338668,8 Jones St,2,t,765000.0,3/06/2017,2.0,1.0,77.0,12.0,-37.7617,144.96406000000005
ID539107774,13 Victory Pde,3,h,1370000.0,27/05/2017,2.0,2.0,566.0,109.0,-37.7801,144.90976
ID478970017,1 Rogers St,5,h,1485000.0,27/05/2017,2.0,2.0,720.0,44.0,-37.98439000000001,145.06812
ID248331010,2/24 Selwood St,1,u,375000.0,20/05/2017,1.0,1.0,0.0,59.0,-37.8362,145.0543
ID250082348,5 Ireland St,3,h,782500.0,17/06/2017,2.0,2.0,603.0,16.0,-38.09088,145.12933999999996
ID743620533,82 Gowanbrae Dr,4,h,945000.0,17/06/2017,2.0,4.0,474.0,19.0,-37.70626,144.89551
ID564170050,4 Barnes Cr,3,h,630000.0,15/07/2017,1.0,5.0,626.0,34.0,-37.80099000000001,144.81178
ID829862848,1/48 Mathoura Rd,2,u,650000.0,13/05/2017,1.0,0.0,0.0,29.0,-37.8454,145.0076
ID500286017,2A Kerr St,3,t,881000.0,19/08/2017,1.0,1.0,300.0,59.0,-37.81156,145.14057
ID619724673,4/505 St Kilda St,2,t,710000.0,29/07/2017,1.0,1.0,0.0,39.0,-37.88465,144.99177
ID270475559,29 Livingstone St,3,h,805000.0,1/07/2017,2.0,2.0,296.0,59.0,-37.72495,144.98348000000001
ID239788088,1/1 Clifton Rd,3,u,935000.0,10/12/2016,2.0,1.0,144.0,44.0,-37.8435,145.0497
ID714750170,837 Canterbury Rd,3,h,857000.0,28/05/2016,1.0,1.0,492.0,89.0,-37.8283,145.1195
ID428836273,22 Duke St,4,h,2170000.0,17/06/2017,2.0,2.0,697.0,109.0,-37.86015,145.07735
ID639435853,102 Palmerston St,4,h,405000.0,24/06/2017,2.0,2.0,590.0,49.0,-37.67815,144.58355
ID756387741,11 Howell Pl,3,h,585000.0,14/05/2016,2.0,2.0,631.0,49.0,-37.7934,144.8467
ID311714875,48 Charles St,2,h,1343000.0,6/05/2017,1.0,1.0,263.0,7.0,-37.777,144.99200000000005
ID875496690,7 Cavalier Ct,3,h,573000.0,27/05/2017,2.0,2.0,637.0,29.0,-37.64097,145.05757
ID568309037,48 Leinster Gr,3,h,920000.0,17/09/2016,1.0,2.0,410.0,99.0,-37.7604,144.9877
ID208372165,3/22 Holyrood St,3,t,1140000.0,26/07/2016,2.0,2.0,224.0,20.0,-37.9336,144.997
ID215951675,25 Williams Rd,3,h,707000.0,13/08/2016,2.0,3.0,556.0,69.0,-37.7305,144.9605
ID719361647,47 Margaret St,2,h,1055000.0,18/03/2017,1.0,1.0,292.0,15.0,-37.7642,144.9195
ID954253356,308/15 Pickles St,3,u,800000.0,24/06/2017,1.0,2.0,0.0,11.0,-37.84426,144.94415
ID408294352,21 Wisewould St,2,h,855000.0,10/12/2016,1.0,0.0,225.0,89.0,-37.7849,144.9197
ID581473141,310/71 Henry St,1,u,395000.0,24/06/2017,1.0,1.0,2592.0,29.0,-37.79609,144.92608
ID852635297,16/124 Caroline St,1,u,450000.0,11/02/2017,1.0,0.0,0.0,49.0,-37.8332,144.9901
ID985365424,3 Dunster Ct,5,h,1015000.0,29/07/2017,2.0,2.0,836.0,27.0,-37.98873,145.27018999999999
ID198341292,7 Ballantyne St,3,h,1450000.0,26/08/2017,1.0,1.0,312.0,56.0,-37.7587,144.99966
ID553796005,5/171 Fitzroy St,2,u,690000.0,12/06/2016,1.0,0.0,0.0,18.0,-37.8579,144.981
ID953406318,8/25 Omama Rd,1,u,295000.0,29/07/2017,1.0,1.0,0.0,49.0,-37.89022,145.07333
ID394132156,14 Morris St,4,h,1955000.0,29/04/2017,2.0,2.0,1033.0,54.0,-37.7929,145.1184
ID396613909,16 Reading Cl,3,h,537000.0,15/07/2017,2.0,2.0,640.0,25.0,-37.63799,144.92924
ID622125969,14/125 Ormond Rd,2,u,800000.0,20/05/2017,2.0,2.0,0.0,18.0,-37.8857,144.9884
ID386349577,8 Cedar Ct,3,h,880000.0,8/07/2017,2.0,2.0,504.0,13.0,-37.94043,145.09313999999995
ID505534434,6/14 Athelstane Gr,2,u,587000.0,12/11/2016,1.0,1.0,721.0,59.0,-37.7634,145.0406
ID325029338,19 Perry St,3,h,1575000.0,7/11/2016,2.0,3.0,430.0,23.0,-37.8613,144.8939
ID798221492,1/72 Purinuan Rd,3,t,620000.0,3/12/2016,2.0,2.0,207.0,13.0,-37.7086,145.0251
ID192775993,9 John St,4,h,1625000.0,7/05/2016,2.0,2.0,822.0,129.0,-37.7749,144.9762
ID192497442,6/14 Woorigoleen Rd,3,u,1350000.0,12/08/2017,2.0,1.0,187.0,79.0,-37.84297,145.01819
ID544499821,2/282 Riversdale Rd,1,u,320000.0,12/11/2016,1.0,1.0,0.0,54.0,-37.8303,145.046
ID798515012,83 Princes St,2,h,720000.0,7/05/2016,1.0,1.0,117.0,129.0,-37.793,144.9728
ID963845976,160 Overport Rd,3,h,860000.0,24/06/2017,2.0,3.0,4780.0,59.0,-38.18255,145.11986000000005
ID993719407,1 Ashdown Ct,3,h,671000.0,26/08/2017,1.0,2.0,418.0,89.0,-37.66349,145.03391000000005
ID349347649,26 Thomas St,3,h,1346000.0,10/12/2016,1.0,0.0,187.0,104.0,-37.8169,144.996
ID781230982,46 Sadie St,4,h,655000.0,24/09/2016,1.0,2.0,695.0,44.0,-37.6985,144.9441
ID687289903,52 Hunter St,2,h,1150000.0,27/11/2016,1.0,0.0,156.0,119.0,-37.8209,145.0052
ID921074553,9/11 Parring Rd,2,u,805000.0,6/08/2016,1.0,1.0,209.0,44.0,-37.8125,145.0901
ID801157208,16 Jacaranda Rd,3,h,1408000.0,3/06/2017,2.0,1.0,658.0,51.0,-37.90618,145.16995
ID141379874,14 Norfolk Av,4,h,935000.0,16/09/2017,3.0,2.0,540.0,39.0,-37.82782,145.22506
ID309236348,76 Daley St,2,h,605000.0,16/09/2017,1.0,6.0,589.0,39.0,-37.69708,144.92967
ID805577050,132 Franklin St,3,h,830000.0,12/08/2017,2.0,1.0,817.0,49.0,-37.72276,145.15316
ID760593564,6A Thistle St,4,h,1600000.0,20/05/2017,1.0,2.0,600.0,133.0,-37.8327,145.0976
ID531518552,34 Hooker Rd,3,h,471500.0,22/07/2017,1.0,2.0,530.0,7.0,-37.89415,144.64143
ID538356178,8 Norma Ct,3,h,850000.0,3/09/2016,1.0,1.0,593.0,49.0,-37.7677,144.8674
ID842574093,19 Osborne Av,4,h,749000.0,8/07/2017,2.0,2.0,561.0,49.0,-37.68269,144.88601
ID718194659,23 Chappell Pl,4,h,830000.0,22/08/2016,2.0,2.0,686.0,24.0,-37.7394,144.8628
ID145165420,1/60 The Parade,2,u,690000.0,22/05/2016,1.0,1.0,0.0,119.0,-37.7728,144.9169
ID579163094,366 Williamstown Rd,4,h,2105000.0,3/12/2016,2.0,3.0,611.0,79.0,-37.8349,144.9266
ID617839036,10 William St,1,h,1435000.0,8/10/2016,2.0,1.0,144.0,119.0,-37.8564,145.0228
ID835223381,6 Muir St,4,h,1220000.0,17/06/2017,1.0,2.0,633.0,69.0,-37.94578,145.03564
ID195814492,6/36 Auburn Gr,2,u,500000.0,8/04/2017,1.0,1.0,710.0,59.0,-37.8259,145.0483
ID839176648,340 Yallambie Rd,3,h,602500.0,13/08/2016,2.0,2.0,586.0,49.0,-37.7279,145.1017
ID222236869,10 Plover Cl,3,h,634000.0,23/09/2017,1.0,1.0,586.0,59.0,-38.14738,145.16653
ID691519012,18 Timins St,3,h,650000.0,1/07/2017,3.0,1.0,852.0,59.0,-37.586890000000004,144.72865
ID724797957,67 Ballarat Rd,2,h,646000.0,13/08/2016,1.0,2.0,270.0,119.0,-37.7871,144.8791
ID808501401,4/170 Oxford St,3,u,950000.0,4/03/2017,2.0,1.0,15900.0,19.0,-37.8035,144.985
ID570360466,13 Kallista Rd,3,h,760000.0,15/07/2017,1.0,1.0,593.0,59.0,-37.95743,145.14625
ID660290241,16 Border Dr,3,h,703000.0,3/09/2016,2.0,2.0,683.0,24.0,-37.7402,144.8591
ID238917096,39 First Av,3,h,412250.0,22/07/2017,1.0,2.0,592.0,34.0,-37.700559999999996,144.57125
ID790516473,13/209 Hotham St,2,u,520000.0,28/05/2016,1.0,1.0,0.0,48.0,-37.8788,144.9974
ID410206835,79 Aitken St,3,h,1000000.0,18/03/2017,1.0,2.0,189.0,49.0,-37.8643,144.9043
ID890206536,6/57 Ormond Esp,2,u,955000.0,4/03/2017,1.0,1.0,2925.0,10.0,-37.8867,144.9836
ID992993170,2/16 Beaver St,3,t,1370000.0,22/08/2016,2.0,2.0,323.0,49.0,-37.8704,145.0411
ID168074995,13 Eveline St,4,h,480000.0,19/08/2017,2.0,2.0,312.0,4.0,-37.56857,144.91693999999995
ID466391579,254 Neerim Rd,2,h,1350000.0,6/08/2016,2.0,2.0,265.0,99.0,-37.8881,145.0537
ID790031275,9/88 Marshall St,2,u,480000.0,3/09/2016,1.0,1.0,0.0,69.0,-37.77,145.0472
ID614834549,4 Woolstone Cl,4,h,560000.0,24/09/2016,2.0,2.0,612.0,39.0,-37.7378,144.8264
ID289179506,1/65 Ashburn Gr,4,t,1250000.0,27/11/2016,2.0,2.0,321.0,12.0,-37.8693,145.08
ID275866322,20 Botanic Dr,3,h,745000.0,17/06/2017,2.0,2.0,180.0,54.0,-37.93898,145.13648
ID296296502,36 Kennedy St,3,h,1300000.0,17/09/2016,1.0,4.0,746.0,9.0,-37.9198,145.0787
ID266184607,12 Prospect St,2,h,1430000.0,8/10/2016,1.0,1.0,711.0,6.0,-37.755,144.8848
ID236906272,48 Vine St,4,h,1200000.0,16/09/2017,1.0,1.0,455.0,99.0,-37.76913,144.93236000000005
ID408171926,3 Colthur St,3,h,650000.0,10/09/2016,1.0,3.0,620.0,59.0,-37.7099,144.9938
ID362781689,506/220 Commercial Rd,3,u,1400000.0,4/06/2016,2.0,2.0,0.0,99.0,-37.847,144.9936
ID111667259,7 Relowe Cr,5,h,2750000.0,9/09/2017,5.0,2.0,1235.0,3.0,-37.80563,145.10304
ID778520412,21 Grandview Tce,4,h,1800000.0,17/09/2016,2.0,2.0,586.0,79.0,-37.7933,145.0343
ID261735243,8 Rutland St,3,h,960000.0,30/07/2016,1.0,1.0,645.0,69.0,-37.736,144.8809
ID502176890,115 Lorne St,2,h,830000.0,22/07/2017,1.0,1.0,779.0,69.0,-37.71532,144.96508
ID380377535,8/131 Grange Rd,1,u,260000.0,13/05/2017,1.0,1.0,1162.0,54.0,-37.8911,145.0451
ID232622703,9 Manchester St,2,h,1682000.0,24/06/2017,1.0,1.0,264.0,109.0,-37.8285,145.04022
ID799427193,26 Brewster St,4,h,1965000.0,4/03/2017,2.0,4.0,704.0,39.0,-37.7509,144.9219
ID822203621,22 Saxon St,4,h,1050000.0,7/05/2016,2.0,2.0,317.0,24.0,-37.7815,145.1279
ID983776815,1/5 Webb St,3,t,1067000.0,7/05/2016,0.0,1.0,0.0,19.0,-37.9119,144.9871
ID827788983,7A Alfada St,2,h,1225000.0,12/11/2016,1.0,2.0,284.0,79.0,-37.8958,145.0215
ID792281652,36A Warrigal Rd,3,h,1400000.0,24/06/2017,2.0,2.0,259.0,12.0,-37.9905,145.06999
ID569947888,10 Cecelia Dr,3,h,806000.0,27/05/2017,2.0,4.0,546.0,54.0,-37.747609999999995,144.8521
ID189062810,48 Bedford St,3,h,872500.0,8/04/2017,1.0,1.0,594.0,69.0,-37.7203,144.8757
ID454112069,23 Uvadale Gr,5,h,3800000.0,6/05/2017,5.0,3.0,609.0,49.0,-37.8064,145.0451
ID852668084,8 Kalang Rd,3,h,922000.0,27/05/2017,1.0,1.0,584.0,59.0,-37.710159999999995,144.9215
ID370188464,9 Hounslow Grn,5,h,1150000.0,24/06/2017,5.0,4.0,688.0,13.0,-37.74281,144.72513
ID433343267,12/881 Park St,1,u,300000.0,7/11/2016,1.0,0.0,0.0,59.0,-37.7763,144.947
ID494455193,30 Astley St,4,h,1050000.0,27/05/2017,2.0,1.0,973.0,16.0,-37.72082,145.12027
ID283950111,17 Gilbert Ct,3,h,1000000.0,8/07/2017,2.0,2.0,1088.0,2.0,-37.89385,145.23848
ID945171015,46 Sesame St,5,h,2248000.0,15/07/2017,5.0,2.0,729.0,3.0,-37.86582,145.14824
ID178703975,3/20 Briggs St,4,t,970000.0,24/06/2017,2.0,2.0,196.0,823.0,-37.89456,145.11388
ID169871091,30 Sherwin St,3,h,601000.0,29/07/2017,2.0,1.0,972.0,23.0,-37.51232,145.13282
ID153352827,5/361 Royal Pde,1,u,401000.0,19/11/2016,1.0,1.0,0.0,129.0,-37.7852,144.9589
ID291787046,151 Chambers Rd,3,h,900000.0,1/07/2017,1.0,2.0,672.0,59.0,-37.8265,144.84386
ID546731020,106/246 Union Rd,3,u,790000.0,24/09/2016,2.0,1.0,0.0,99.0,-37.7722,144.9163
ID321946892,3/20 Loch St,2,t,599000.0,24/09/2016,2.0,1.0,76.0,79.0,-37.7474,144.9621
ID888285929,3/413 Gilbert Rd,1,u,305000.0,10/12/2016,1.0,1.0,41.0,64.0,-37.7367,144.9899
ID282548436,14/129 Kambrook Rd,2,u,655000.0,13/05/2017,1.0,1.0,0.0,54.0,-37.8806,145.0346
ID545714311,5 Sims St,3,h,708000.0,13/05/2017,1.0,2.0,321.0,69.0,-37.7242,144.9424
ID912823818,375 South Rd,5,h,1200000.0,7/05/2016,2.0,5.0,775.0,99.0,-37.931999999999995,145.0284
ID386550460,1/373 South Rd,3,u,725000.0,8/04/2017,1.0,1.0,137.0,14.0,-37.9319,145.0282
ID225082628,24/18 Station Rd,2,u,415000.0,15/10/2016,1.0,1.0,0.0,39.0,-37.857,144.891
ID696694829,2 Headley St,3,h,780000.0,18/06/2016,1.0,2.0,677.0,6.0,-37.7297,144.9648
ID332701608,59 Staughton Rd,4,h,1802000.0,28/05/2016,3.0,2.0,394.0,39.0,-37.8523,145.0603
ID777381522,4 Warren Rd,3,h,1295000.0,3/09/2017,2.0,2.0,657.0,61.0,-37.95499,145.06775
ID359231422,174 Beaconsfield Pde,4,h,1310000.0,27/06/2016,2.0,1.0,355.0,7.0,-37.7636,144.9872
ID981106865,2/107 Station St,2,u,700000.0,3/06/2017,1.0,1.0,251.0,44.0,-37.84738,145.11997
ID149136481,8 Haines St,3,h,1340000.0,4/03/2017,1.0,0.0,83.0,39.0,-37.7987,144.9497
ID461503971,129 Roberts St,5,h,1137500.0,22/05/2016,3.0,4.0,446.0,69.0,-37.8146,144.8692
ID789912850,7 Neville St,4,h,970000.0,10/12/2016,2.0,4.0,659.0,69.0,-37.7467,144.8683
ID855485695,23 McShane Dr,4,h,740000.0,3/12/2016,2.0,2.0,558.0,49.0,-37.7311,144.8257
