ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID654596330,16 Leigh St,3,h,899000.0,10/09/2016,1.0,1.0,583.0,59.0,-37.9312,145.0795
ID333662588,7 Buchan St,5,h,895000.0,22/07/2017,2.0,4.0,779.0,49.0,-37.94465,145.21236000000005
ID598926758,139 Christmas St,3,h,750000.0,18/06/2016,2.0,1.0,170.0,49.0,-37.7674,145.0209
ID413714628,17 Estelle St,3,h,1100000.0,17/06/2017,1.0,1.0,711.0,49.0,-37.77918,145.09049
ID259424663,36 Rossmoyne St,2,h,1164000.0,19/11/2016,2.0,0.0,206.0,54.0,-37.7576,145.0032
ID950442512,39 Draper St,5,h,2250000.0,8/04/2017,2.0,2.0,699.0,94.0,-37.908,145.0502
ID602578482,44 Alexander St,2,h,1085000.0,17/06/2017,1.0,3.0,780.0,29.0,-37.76654,144.86469
ID752381707,592 Centre Rd,3,h,1125000.0,8/10/2016,1.0,2.0,584.0,71.0,-37.9199,145.0477
ID835105040,11 Thomson Dr,4,h,1051000.0,12/11/2016,2.0,2.0,651.0,49.0,-37.7338,145.0703
ID782516570,575 South Rd,3,h,867000.0,8/10/2016,2.0,1.0,578.0,71.0,-37.9344,145.0481
ID215620009,8/36 Power St,2,u,600000.0,4/03/2017,1.0,1.0,0.0,5.0,-37.816,145.0272
ID621569537,15/459 Waterdale Rd,2,u,360000.0,16/04/2016,1.0,1.0,89.0,49.0,-37.7444,145.047
ID569404712,16 Smith St,5,h,2600000.0,18/03/2017,4.0,2.0,1000.0,69.0,-37.9332,145.0226
ID853882047,19 Charles St,3,h,1360000.0,23/09/2017,2.0,1.0,184.0,109.0,-37.77651,144.99074
ID873614483,118/80 Ormond St,2,u,442000.0,10/12/2016,2.0,1.0,3448.0,9.0,-37.7976,144.9285
ID471581207,4/1 Howe St,2,t,745500.0,30/07/2016,1.0,1.0,186.0,39.0,-37.8947,145.0722
ID531062957,89 Radnor St,3,h,1987000.0,4/06/2016,2.0,2.0,706.0,59.0,-37.8457,145.0611
ID492016426,38B Livingstone St,4,h,895000.0,3/12/2016,2.0,2.0,661.0,49.0,-37.7246,144.9828
ID279150845,306 Grimshaw St,4,h,920000.0,16/09/2017,2.0,2.0,966.0,59.0,-37.7023,145.08357
ID512886854,602/13 Wellington St,2,u,565000.0,24/09/2016,2.0,1.0,0.0,6.0,-37.8562,144.9844
ID343554776,8 Ipswich St,3,h,645000.0,3/09/2017,1.0,0.0,539.0,59.0,-37.74845,144.8144
ID649103457,44 Shaw St,3,h,1305000.0,26/08/2017,1.0,3.0,650.0,69.0,-37.74009,144.88736
ID855162361,1/37 Aylmer St,3,u,1420000.0,17/06/2017,2.0,2.0,0.0,9.0,-37.79673,145.06853
ID984615623,12 Katrina St,3,h,1160000.0,3/09/2017,2.0,1.0,583.0,69.0,-37.80347,145.1427
ID196822238,389 Blackburn Rd,3,h,1150000.0,8/07/2017,2.0,2.0,668.0,54.0,-37.85695,145.15143999999995
ID600443116,3 Grandview Rd,3,h,845000.0,26/08/2017,1.0,1.0,345.0,69.0,-37.73901,144.89154
ID714368447,16 Scotia St,3,h,1325000.0,10/12/2016,2.0,1.0,97.0,8.0,-37.8014,144.94899999999996
ID853882441,21B Vernal Av,3,h,1045000.0,15/07/2017,2.0,2.0,401.0,34.0,-37.82835,145.19845
ID613604638,2/10 McAlpine Ct,3,u,670000.0,17/06/2017,2.0,1.0,284.0,31.0,-37.86066,144.82013
ID426941015,6/4 Gurner St,2,u,455000.0,7/11/2016,1.0,1.0,0.0,17.0,-37.8619,144.9802
ID404513816,84 York St,2,h,1305000.0,27/11/2016,1.0,1.0,131.0,119.0,-37.8479,144.9988
ID468142952,4/566 Pascoe Vale Rd,1,u,257500.0,12/08/2017,1.0,1.0,995.0,49.0,-37.7237,144.92231999999996
ID827449364,11 Caldwell St,3,h,721000.0,8/10/2016,1.0,2.0,674.0,43.0,-37.7102,144.9362
ID127179564,17 George St,4,h,875000.0,14/05/2016,3.0,1.0,321.0,69.0,-37.7424,144.8851
ID636344933,2/1 Corbie St,3,t,825000.0,18/03/2017,2.0,2.0,147.0,12.0,-37.9317,145.0352
ID330047263,2/62 Cunningham St,1,u,385000.0,10/12/2016,1.0,0.0,0.0,49.0,-37.7827,144.9999
ID849614153,19 Stanford Cl,4,h,700500.0,26/07/2016,2.0,2.0,467.0,22.0,-37.6963,144.9645
ID775252837,3/32 Elizabeth St,2,h,689000.0,7/05/2016,1.0,1.0,169.0,49.0,-37.9232,145.0537
ID844990228,8 Morell St,4,h,2016000.0,18/03/2017,2.0,3.0,733.0,20.0,-37.8561,145.0864
ID904336442,25 Barak Rd,3,h,1900000.0,12/08/2017,2.0,3.0,337.0,13.0,-37.83802,144.92442
ID304015698,29 Jennifer St,3,h,741000.0,8/04/2017,1.0,3.0,578.0,59.0,-37.6966,144.9695
ID477089743,30 Robb St,4,h,1900000.0,3/12/2016,1.0,2.0,733.0,89.0,-37.7587,144.91
ID303124503,1/28 Seves St,3,h,712000.0,17/09/2016,1.0,2.0,363.0,6.0,-37.8674,144.8375
ID321641506,192 Haughton Rd,3,h,1265000.0,24/06/2017,1.0,1.0,743.0,59.0,-37.91282,145.10376000000005
ID960645148,2/1099 Doncaster Rd,3,u,850000.0,17/06/2017,2.0,1.0,236.0,39.0,-37.78963,145.16973000000004
ID883880298,79 Bamfield Rd,3,h,885000.0,3/06/2017,1.0,1.0,592.0,59.0,-37.73736,145.05603
ID362963771,4 Almands Av,3,h,510000.0,22/07/2017,2.0,2.0,523.0,19.0,-37.63528,144.93117
ID619300542,1/43 Iona St,3,u,1080000.0,27/05/2017,2.0,2.0,328.0,39.0,-37.97359,145.0214
ID534067799,8/11 Nicholson St,2,u,392500.0,6/05/2017,1.0,1.0,1783.0,59.0,-37.7949,144.9007
ID340618517,5 Gwent St,3,h,700000.0,22/07/2017,1.0,2.0,638.0,39.0,-37.98031,145.15497
ID462192606,6/402 Whitehorse Rd,2,u,520000.0,27/06/2016,1.0,1.0,0.0,99.0,-37.8138,145.0879
ID691560750,60 Rose St,3,h,947000.0,28/05/2016,1.0,2.0,996.0,9.0,-37.7564,144.9527
ID729160457,25 George St,4,h,955000.0,29/04/2017,2.0,3.0,431.0,109.0,-37.7615,144.9094
ID265512172,10 Dorothea Ct,3,h,685000.0,12/08/2017,1.0,2.0,557.0,29.0,-37.68811,145.05507
ID937870139,4 Stott St,3,h,805000.0,30/07/2016,1.0,2.0,468.0,69.0,-37.7479,144.9941
ID393180312,64 Kerferd St,5,h,1360000.0,18/03/2017,3.0,2.0,463.0,89.0,-37.7379,144.9022
ID296556243,6 Tame St,6,h,615000.0,12/08/2017,3.0,1.0,850.0,39.0,-37.62856,144.71825
ID958975859,32 Millers Rd,3,t,663000.0,27/05/2017,2.0,2.0,244.0,9.0,-37.82017000000001,144.84904
ID113385219,63 Thompsons Rd,4,h,1250000.0,18/03/2017,2.0,2.0,732.0,34.0,-37.7771,145.0855
ID925224116,87 Academy Dr,3,h,505000.0,27/05/2017,1.0,1.0,546.0,19.0,-37.67411,144.94677
ID802671207,83A Spencer St,2,h,745000.0,6/05/2017,1.0,1.0,342.0,54.0,-37.7459,144.8962
ID532063405,4/1 Allard St,2,u,473000.0,4/06/2016,1.0,2.0,568.0,49.0,-37.7682,144.9422
ID718005402,232 Blyth St,3,h,1225000.0,12/08/2017,1.0,1.0,697.0,49.0,-37.87256,144.8078
ID240288436,5/19 Livingstone St,2,u,690000.0,15/10/2016,1.0,1.0,103.0,49.0,-37.7671,145.0408
ID240016698,39 Eveline St,3,h,1125000.0,8/10/2016,1.0,1.0,278.0,109.0,-37.7701,144.9633
ID730289640,35 Finningley Dr,3,h,695000.0,27/05/2017,1.0,2.0,676.0,39.0,-37.69636,144.88265
ID878203559,1462 Heatherton Rd,3,h,880000.0,22/07/2017,2.0,10.0,734.0,59.0,-37.96969,145.21043
ID269717993,128 Driscolls Rd,3,h,582000.0,16/07/2016,2.0,4.0,530.0,39.0,-37.7375,144.8282
ID737474635,10 Margot Av,4,h,1663000.0,8/07/2017,3.0,2.0,674.0,37.0,-37.77102,145.13338000000005
ID984375399,53A Market St,3,h,1050000.0,18/03/2017,1.0,1.0,420.0,44.0,-37.7441,144.9041
ID821254928,198 Victoria Rd,2,h,970000.0,20/05/2017,1.0,1.0,326.0,49.0,-37.7681,145.0119
ID921546899,20/84 Hillcrest Dr,3,t,500000.0,27/05/2017,1.0,2.0,141.0,7.0,-37.67941,144.8764
ID664477893,10/7 College Pde,3,u,720000.0,22/05/2016,1.0,1.0,0.0,24.0,-37.8135,145.0355
ID217936509,4 Myrtle Gr,3,h,905000.0,24/06/2017,1.0,2.0,573.0,54.0,-37.72908,144.88326999999995
ID518670205,30/30 Murphy St,2,u,615000.0,13/05/2017,1.0,1.0,0.0,49.0,-37.837,144.9907
ID690319475,4/12 Ellesmere Rd,2,u,800000.0,7/05/2016,1.0,1.0,0.0,89.0,-37.8577,145.0002
ID347335632,22 Coronation St,4,h,1336000.0,26/07/2016,2.0,1.0,343.0,99.0,-37.8066,144.8811
ID582142611,5/11 Bath St,2,u,525000.0,3/06/2017,1.0,1.0,506.0,8.0,-38.05304,145.1151
ID343295437,54 McConnell St,4,h,1415000.0,17/06/2017,2.0,0.0,199.0,37.0,-37.7916,144.92855
ID466717612,4 Chapman St,5,h,2900000.0,8/10/2016,4.0,2.0,640.0,69.0,-37.928,145.0095
ID487025145,62 Dowding Cl,4,h,615000.0,16/04/2016,2.0,3.0,476.0,42.0,-37.697,144.9655
ID381477878,7 Hanson Ct,5,h,1300000.0,27/05/2017,3.0,2.0,771.0,109.0,-37.68166,144.77422
ID668375754,6/18 Orange Gr,1,u,290000.0,3/06/2017,1.0,1.0,880.0,69.0,-37.86752,144.99668
ID842101146,1A Rosemary Gr,3,t,1333000.0,16/09/2017,2.0,1.0,344.0,54.0,-37.85289,145.0944
ID691849788,35 McAlister St,3,h,655000.0,29/07/2017,2.0,1.0,680.0,39.0,-38.14016,145.13583
ID120750758,8 Ovata Cl,4,h,915000.0,4/03/2017,3.0,1.0,531.0,29.0,-37.7198,145.1034
ID163593209,1101/265 Exhibition St,3,u,895000.0,22/04/2017,2.0,3.0,0.0,13.0,-37.8095,144.9691
ID833525851,10/38 Kensington Rd,1,u,555000.0,29/07/2017,1.0,1.0,0.0,54.0,-37.83631,145.00181
ID607318760,1 Meagher St,3,h,741000.0,12/11/2016,1.0,1.0,671.0,59.0,-37.7072,145.0855
ID894363379,47 Albion Rd,3,h,1351000.0,28/05/2016,1.0,2.0,662.0,95.0,-37.8246,145.1269
ID858960810,152 Middleborough Rd,4,h,1100000.0,16/09/2017,3.0,2.0,592.0,2.0,-37.84307,145.13419
ID433837695,38 Gillard St,5,h,1410000.0,18/03/2017,2.0,1.0,824.0,69.0,-37.8535,145.1139
ID881448815,89a Kerferd St,3,u,801000.0,3/09/2017,2.0,1.0,256.0,19.0,-37.73594,144.89928999999995
ID372909891,39 Farm Rd,3,h,910000.0,16/09/2017,1.0,2.0,541.0,59.0,-37.96306,145.0803
ID748990840,4/71 Station Rd,2,t,400000.0,8/07/2017,1.0,1.0,102.0,7.0,-37.71122,144.91863
ID332248040,38 Alfred Rd,3,h,1290000.0,28/08/2016,1.0,1.0,618.0,59.0,-37.7442,144.9249
ID325501030,47 Zetland Rd,3,h,1564000.0,27/11/2016,2.0,2.0,640.0,69.0,-37.8173,145.1123
ID390010804,5 Charles St,4,h,705000.0,25/02/2017,2.0,1.0,570.0,79.0,-37.7749,144.8329
ID150041371,22A Mernda Av,3,h,1508000.0,16/09/2017,2.0,2.0,338.0,8.0,-37.89235,145.04953999999995
ID210098374,51 Jeffrey St,3,h,1245000.0,29/07/2017,2.0,2.0,779.0,49.0,-37.76311,145.10494
ID526033857,6/119 Anderson Rd,2,u,445000.0,29/04/2017,1.0,1.0,196.0,59.0,-37.6956,144.9656
ID117451065,1/1 Hadkinson St,3,u,700000.0,27/05/2017,2.0,2.0,363.0,13.0,-37.93296,145.12663999999995
ID737477351,37 Roxburgh St,3,h,1306000.0,15/07/2017,1.0,0.0,199.0,119.0,-37.77561,144.91695
ID264650048,9/343 Church St,2,u,715000.0,8/07/2017,1.0,2.0,2427.0,59.0,-37.82276,144.99866
ID542946156,16/20 Talmage St,2,t,319000.0,24/09/2016,1.0,1.0,0.0,49.0,-37.7796,144.8252
ID916112763,8/19 Fletcher St,2,u,370000.0,25/02/2017,1.0,0.0,0.0,24.0,-37.7558,144.9233
ID802327968,43 Pascoe St,3,h,1780000.0,4/03/2017,1.0,2.0,627.0,59.0,-37.8599,145.0898
ID428157834,7 Milliara St,3,h,1640000.0,3/06/2017,1.0,2.0,911.0,49.0,-37.86906,145.14394
ID441996853,2 Pandanus Ct,2,h,497500.0,16/04/2016,1.0,2.0,708.0,69.0,-37.7443,145.0454
ID253845870,211 Rathmines Rd,3,h,2825000.0,12/08/2017,1.0,3.0,860.0,59.0,-37.82108,145.05739
ID182288784,41 Kernot St,3,h,835000.0,27/05/2017,1.0,1.0,297.0,109.0,-37.82984,144.873
ID508284741,1/13 Essex St,3,h,853000.0,8/10/2016,1.0,1.0,0.0,9.0,-37.7962,144.8851
ID739331130,14 Killeen St,3,h,470000.0,27/06/2016,1.0,1.0,591.0,48.0,-37.7987,144.8196
ID136754318,6 Harwood St,4,h,3100000.0,19/08/2017,4.0,4.0,753.0,13.0,-37.89293,144.99138
ID900334429,273 Glengala Rd,3,h,665000.0,14/05/2016,3.0,2.0,699.0,49.0,-37.7872,144.7975
ID876526195,6/23 Gourlay St,2,u,442000.0,17/09/2016,1.0,1.0,0.0,59.0,-37.8726,144.9962
ID469261427,2 Boyd St,2,h,2905000.0,3/06/2017,1.0,1.0,254.0,59.0,-37.84583,144.95658
ID785298100,105 William St,3,h,700000.0,29/07/2017,1.0,2.0,625.0,49.0,-37.67427,145.02961000000005
ID308941677,4/36 Acacia St,2,t,488500.0,27/06/2016,2.0,1.0,190.0,64.0,-37.7072,144.9241
ID418044915,21 Reid St,1,h,899000.0,22/05/2016,1.0,0.0,153.0,49.0,-37.7851,144.9784
ID383078355,2 Bruce St,2,h,2300000.0,22/04/2017,1.0,2.0,465.0,64.0,-37.7424,145.0026
ID716657145,84 Raglan St,3,h,1030000.0,29/07/2017,1.0,0.0,130.0,119.0,-37.83424,144.94572
ID469576027,8/3 Carnarvon St,3,u,700000.0,4/06/2016,2.0,2.0,0.0,12.0,-37.7862,145.1235
ID687865653,7 Celia St,3,h,986000.0,8/04/2017,1.0,3.0,337.0,69.0,-37.9331,145.0586
ID882971589,15a Dickens St,3,u,1096000.0,28/08/2016,2.0,2.0,292.0,79.0,-37.9273,145.0324
ID609885032,64 Tinning St,3,h,957000.0,22/04/2017,1.0,2.0,80.0,129.0,-37.7589,144.9588
ID546272546,16b Regent St,3,t,1511000.0,24/09/2016,2.0,2.0,496.0,7.0,-37.9237,145.0075
ID139729384,14 Scotia St,4,h,1225000.0,4/03/2017,1.0,1.0,388.0,99.0,-37.7692,144.9057
ID970507134,129 Albert St,3,h,850000.0,3/06/2017,1.0,2.0,485.0,139.0,-37.7383,145.02348999999995
ID582069051,104 Maidstone St,2,h,857000.0,27/11/2016,2.0,1.0,675.0,69.0,-37.8653,144.8129
ID585492548,16 Bevis St,5,h,1800000.0,26/08/2017,3.0,3.0,697.0,59.0,-37.91865,145.05418
ID354201910,3 Cotoneaster Ct,3,h,950000.0,3/09/2017,2.0,3.0,654.0,49.0,-37.91101,145.17293
ID244667538,4 Wilton Gr,3,t,1395000.0,4/02/2016,2.0,1.0,400.0,23.0,-37.8829,144.9797
ID426190488,82 Harold St,3,h,2005000.0,18/06/2016,1.0,0.0,220.0,119.0,-37.8508,144.9589
ID173590182,14 Elysee Ct,4,h,780000.0,22/08/2016,2.0,2.0,539.0,53.0,-37.7115,144.8966
ID352392063,33 Grandview Rd,3,h,1000000.0,20/05/2017,1.0,3.0,624.0,69.0,-37.7373,144.9864
ID318187687,33 McLaurin Rd,3,h,1420000.0,17/09/2016,2.0,2.0,554.0,49.0,-37.8934,145.0599
ID265762865,7 Eton Ct,3,h,560000.0,27/05/2017,1.0,1.0,810.0,69.0,-37.97938,145.23035
ID338619304,13/220 Barkly St,2,u,610500.0,8/04/2017,2.0,1.0,2920.0,13.0,-37.8709,144.9807
ID234734779,13 Wonganella Dr,3,h,720000.0,24/09/2016,1.0,2.0,639.0,2.0,-37.7334,144.8638
ID916973218,2/19 Glanfield St,2,u,665000.0,18/03/2017,1.0,1.0,120.0,44.0,-37.7715,145.0075
ID869473835,1/50 Leura Gr,2,u,595000.0,12/08/2017,1.0,1.0,0.0,59.0,-37.83781,145.05234
ID527829338,14 Prentice St,3,h,1805000.0,10/12/2016,2.0,1.0,347.0,49.0,-37.8833,145.0118
ID233040507,14 Lennox St,3,h,1131500.0,8/04/2017,1.0,1.0,248.0,54.0,-37.8157,144.8925
ID615674157,3/1073 Centre Rd,3,h,782000.0,11/03/2017,2.0,2.0,0.0,32.0,-37.9244,145.0885
ID947336579,7 Hope St,3,t,1200000.0,24/09/2016,2.0,2.0,541.0,59.0,-37.8628,145.0486
ID541512298,3/78 William St,2,u,800000.0,4/06/2016,1.0,1.0,90.0,59.0,-37.9122,145.0038
ID869395723,44 Naroon Rd,3,h,1540000.0,16/04/2016,1.0,2.0,592.0,15.0,-37.7755,145.0288
ID866124569,1/1 Marshall Pl,4,h,1506000.0,25/02/2017,2.0,0.0,162.0,24.0,-37.7885,144.9994
ID811632163,45A Harold St,3,h,1280000.0,25/02/2017,1.0,1.0,253.0,109.0,-37.7566,144.9965
ID326685001,8/11 Brentwood St,2,u,360000.0,6/08/2016,1.0,1.0,0.0,54.0,-37.9332,145.045
ID923492157,12 McNamara St,4,h,1385000.0,26/08/2017,2.0,2.0,588.0,59.0,-37.97258,145.05123
ID585748837,13/110 Maribyrnong Rd,2,u,330000.0,14/05/2016,1.0,1.0,0.0,5.0,-37.7715,144.916
ID707740040,2/41 Kangaroo Rd,3,u,1220500.0,24/06/2017,2.0,2.0,462.0,54.0,-37.89767,145.07332
ID835536057,61/120 Sturt St,2,u,642500.0,17/06/2017,1.0,1.0,8888.0,25.0,-37.82481,144.96669
ID941860944,2 Erica Ct,2,h,736500.0,27/05/2017,1.0,1.0,271.0,5.0,-37.75329,145.04058999999995
ID180350586,235 Military Rd,3,h,863000.0,28/08/2016,2.0,3.0,638.0,59.0,-37.7546,144.8585
ID761955964,26 Hopetoun St,2,h,1155000.0,19/11/2016,1.0,1.0,197.0,129.0,-37.7918,144.9264
ID246050134,1188 Plenty Rd,3,h,715000.0,3/09/2017,1.0,1.0,541.0,59.0,-37.70603,145.05423000000005
ID866679963,5/51 Buckley St,1,u,292000.0,27/06/2016,1.0,1.0,0.0,49.0,-37.758,144.9237
ID825455879,13 Helen St,4,h,1950000.0,8/10/2016,1.0,2.0,608.0,149.0,-37.7731,144.9967
ID545986014,1/7 Uonga Rd,2,u,820000.0,19/11/2016,1.0,3.0,336.0,59.0,-37.929,145.0375
ID219709523,11/5 The Avenue,2,u,623000.0,22/08/2016,1.0,1.0,0.0,56.0,-37.8572,144.9974
ID731897123,1/3 Greig Ct,2,u,635000.0,22/07/2017,1.0,1.0,371.0,10.0,-37.87872,144.98894
ID495288611,27 Gaudion Rd,6,h,1655000.0,29/07/2017,3.0,2.0,692.0,54.0,-37.7746,145.15141
ID887310681,48a Purtell St,3,t,800000.0,7/05/2016,2.0,1.0,353.0,49.0,-37.9262,145.055
ID571578992,287 Tyler St,3,h,1650000.0,10/12/2016,1.0,2.0,452.0,129.0,-37.7307,145.0094
ID477534802,2/161 Ogilvie St,3,h,801500.0,18/03/2017,1.0,1.0,175.0,3.0,-37.7393,144.894
ID370527488,14/2 Exhibition St,2,u,1160500.0,4/03/2017,2.0,1.0,4230.0,13.0,-37.8157,144.9727
ID381206012,753 Gilbert Rd,3,h,755000.0,9/09/2017,1.0,1.0,482.0,54.0,-37.7197,144.99295
ID989281611,1211/50 Albert Rd,2,u,530000.0,3/06/2017,1.0,1.0,1646.0,7.0,-37.83406,144.97131000000005
ID138545804,22/220 Barkly St,1,u,468000.0,8/07/2017,1.0,1.0,0.0,19.0,-37.87094,144.9807
ID781541954,383 Burwood Hwy,3,h,1750500.0,29/07/2017,1.0,2.0,719.0,79.0,-37.85156,145.13054
ID885077206,126 Mills St,2,h,1535000.0,1/07/2017,1.0,0.0,171.0,119.0,-37.8481,144.9566
ID780659691,6 Stuart Ct,4,h,1825000.0,4/03/2017,2.0,3.0,736.0,61.0,-37.7944,145.1028
ID479667831,1/2 Prospect St,3,u,482500.0,18/06/2016,1.0,1.0,265.0,24.0,-37.7083,144.9158
ID829539812,130 Essex St,3,h,960000.0,28/08/2016,2.0,2.0,501.0,59.0,-37.7258,144.9347
ID804399451,601 South Rd,3,h,900000.0,17/09/2016,1.0,3.0,780.0,79.0,-37.9347,145.0507
ID407836777,39 Lockwoods Rd,3,h,642000.0,1/07/2017,2.0,2.0,968.0,69.0,-37.84674,145.29351
ID802668651,558 Waverley Rd,3,h,1500000.0,18/03/2017,1.0,2.0,888.0,133.0,-37.8799,145.0738
ID606045437,2/11 Maroona Rd,2,u,415000.0,18/06/2016,1.0,1.0,0.0,49.0,-37.8889,145.048
ID494330124,2/12 Ashby Gr,2,u,750000.0,3/06/2017,1.0,1.0,112.0,59.0,-37.76689,145.05206
ID905297287,5/70 Power St,2,u,690000.0,25/02/2017,1.0,1.0,82.0,129.0,-37.81800000000001,145.0268
ID853856218,296 Gooch St,2,h,740000.0,14/05/2016,1.0,2.0,467.0,61.0,-37.7606,145.0241
ID285635782,143 Pickles St,3,h,1916000.0,8/10/2016,2.0,1.0,190.0,119.0,-37.8393,144.947
ID669872410,67 Dow St,1,h,807500.0,27/05/2017,1.0,0.0,74.0,119.0,-37.83627,144.9605
ID485482456,210 Centre Rd,4,h,1895000.0,19/08/2017,2.0,2.0,557.0,99.0,-37.91741,145.02873
ID469686668,72 Curzon St,2,h,1126000.0,27/05/2017,1.0,0.0,114.0,109.0,-37.80248,144.94846
ID299993404,40 Errol St,3,t,505000.0,27/06/2016,2.0,2.0,4931.0,19.0,-37.7761,144.8557
ID890020062,6/35 Scott Gr,2,u,523000.0,1/07/2017,1.0,1.0,0.0,54.0,-37.85546,145.04998
ID676126969,25 Elm St,3,h,1220000.0,12/08/2017,1.0,1.0,293.0,119.0,-37.78446,144.92797
ID965808419,122 Glengala Rd,3,h,587000.0,22/08/2016,1.0,1.0,694.0,44.0,-37.7892,144.8137
ID618061340,13 Poole St,3,h,650000.0,8/07/2017,1.0,2.0,697.0,64.0,-37.77396,144.77229
ID196546716,48 Derby St,4,h,822000.0,18/03/2017,2.0,2.0,250.0,36.0,-37.7319,144.9461
ID756968435,13 Ruabon Rd,2,h,1300000.0,4/03/2017,1.0,0.0,338.0,96.0,-37.8475,145.0086
ID514638483,567 Grimshaw St,3,h,1234000.0,19/08/2017,1.0,2.0,896.0,54.0,-37.70042,145.0614
ID490491550,40 Kingston St,3,h,872500.0,29/04/2017,1.0,2.0,189.0,99.0,-37.8145,144.8808
ID852169947,2/33 Cluden St,2,u,903000.0,27/11/2016,1.0,1.0,171.0,49.0,-37.9125,145.0114
ID364174839,6 Chester St,3,h,1360000.0,4/06/2016,2.0,1.0,704.0,79.0,-37.852,145.0942
ID181835521,11 Airdrie Ct,5,h,1775000.0,29/04/2017,4.0,2.0,501.0,8.0,-37.762,145.1244
ID195288261,44 Denton Dr,3,h,630000.0,29/07/2017,2.0,2.0,581.0,34.0,-37.98418,145.27178
ID300627332,19 Gordon Gr,3,h,2000000.0,13/05/2017,1.0,2.0,360.0,9.0,-37.8636,145.0301
ID990822197,36 Sturdee St,3,h,780000.0,17/06/2017,1.0,2.0,893.0,79.0,-37.69964,145.00945
ID706187210,51 Clay St,3,h,1008000.0,27/06/2016,2.0,1.0,1660.0,59.0,-37.9354,145.0464
ID183491598,8/75 Hawdon St,2,u,450000.0,12/08/2017,1.0,0.0,2020.0,21.0,-37.75692,145.06426000000005
ID780103951,5 Fleming Gr,5,h,1501000.0,1/07/2017,3.0,3.0,681.0,59.0,-37.72565,144.94953999999996
ID403786263,6 Santiago St,5,h,1510000.0,18/06/2016,2.0,2.0,659.0,49.0,-37.7903,145.1107
ID759330568,11 Heytesbury Cr,3,h,607500.0,22/07/2017,2.0,2.0,654.0,20.0,-37.6038,144.9226
ID991894538,15/1 Manna Gum Ct,3,t,590000.0,17/09/2016,2.0,2.0,0.0,81.0,-37.7372,144.9764
ID998879088,5A Hall St,3,h,2020000.0,17/06/2017,2.0,2.0,369.0,34.0,-37.91728,145.00206
ID127375145,15/36 Brighton Rd,1,u,500000.0,27/11/2016,1.0,0.0,0.0,91.0,-37.87300000000001,144.9907
ID714265739,2 Moore St,1,h,911000.0,29/04/2017,1.0,0.0,126.0,119.0,-37.8259,145.0107
ID707480387,68 Chapman St,4,h,895000.0,27/11/2016,2.0,3.0,430.0,74.0,-37.7939,144.8283
ID724667180,103 Waterdale Rd,3,h,1225000.0,23/04/2016,1.0,1.0,572.0,89.0,-37.7709,145.0425
ID602887314,3/25 Ellesmere Pde,3,t,710000.0,30/07/2016,1.0,1.0,174.0,69.0,-37.7404,145.0648
ID337547323,707 Waverley Rd,5,h,1116500.0,15/07/2017,2.0,2.0,701.0,59.0,-37.88902,145.16678000000005
ID743411479,15 Luckins Rd,3,h,1400000.0,15/10/2016,2.0,1.0,699.0,94.0,-37.9316,145.0454
ID772127750,91 Henty St,3,h,600000.0,8/10/2016,1.0,1.0,370.0,39.0,-37.719,144.9971
ID304912971,3/14 Smart St,2,u,350000.0,24/09/2016,1.0,1.0,235.0,29.0,-37.7847,144.8146
ID326821892,3 Westminster St,3,h,2125000.0,7/05/2016,2.0,2.0,699.0,34.0,-37.814,145.0966
ID214649347,9 Pearce St,3,h,955000.0,16/04/2016,1.0,1.0,202.0,139.0,-37.8196,144.8839
ID703121219,1A Riverview Ct,4,h,1190000.0,29/04/2017,3.0,2.0,224.0,4.0,-37.7641,144.8885
ID939405000,2/1 Sturrock St,2,u,620000.0,17/09/2016,1.0,1.0,135.0,44.0,-37.7583,144.9756
ID493724246,15/9 Darling St,2,u,990000.0,4/03/2017,2.0,2.0,0.0,4.0,-37.8379,144.9913
ID819877532,2/89 Purinuan Rd,2,t,350000.0,11/02/2017,1.0,1.0,0.0,3.0,-37.7091,145.0255
ID234072268,129 Glenroy Rd,3,h,830000.0,3/09/2017,1.0,2.0,655.0,59.0,-37.70608,144.92541
ID491728643,55 Margate Av,4,h,680000.0,29/07/2017,2.0,3.0,767.0,39.0,-38.16147,145.14285
ID953701227,43 Hillside Gr,3,h,670000.0,16/07/2016,2.0,2.0,657.0,16.0,-37.7269,144.8742
ID243231914,46 Rennie St,3,h,1430000.0,28/08/2016,2.0,2.0,365.0,18.0,-37.7529,144.9902
ID962554685,22 Bittern St,3,h,373500.0,8/07/2017,2.0,2.0,586.0,39.0,-37.67831,144.57342
ID544706818,202/2 Rouse St,2,u,625000.0,3/06/2017,1.0,1.0,6830.0,19.0,-37.84432,144.94371999999996
ID368640557,32/637 Orrong Rd,3,t,1320000.0,29/04/2017,2.0,1.0,3.0,49.0,-37.8474,145.0125
ID931946444,1/1 Leamington St,3,h,625000.0,7/05/2016,2.0,1.0,267.0,16.0,-37.7132,145.0075
ID766266883,106 Malpas St,3,h,880000.0,16/09/2017,1.0,0.0,480.0,129.0,-37.73346,145.01506
ID441069962,1/3 Eldridge St,1,u,227000.0,4/03/2017,1.0,1.0,0.0,49.0,-37.7907,144.8924
ID635375649,50 Herbert St,3,h,1300000.0,8/04/2017,1.0,0.0,191.0,104.0,-37.7717,144.995
